70BCSV 	
// AQ6370D OPTICAL SPECTRUM ANALYZER //                 
35
"CTRWL",1550.000000
"SPAN",  10.000000
"START WL",1545.000000
"STOP WL",1555.000000
"WLFREQ", 0
"REFL",-47.0
"LSCL",10.0
"RESLN",0.100
"AVG",   1
"SMPLAUTO",      1
"SMPL",        501
"SMPLINTVL",0.0200
"NORMAL"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"RESCORMODE",2
"SMOOTH",0
"FIBERTYPE",1
"MEASWL",1
"SWPSPD",1
"MODELNAME","AQ6370D"
"NEBWCAL0",    0
"NEBWCAL1",    0
"NEBWCALWL",   0
"RESPARM", 9705
"FREQPARM", 9705







"[TRACE DATA]"
1545.0000, -56.891
1545.0200, -56.805
1545.0400, -57.385
1545.0600, -57.179
1545.0800, -56.968
1545.1000, -57.035
1545.1200, -57.403
1545.1400, -57.100
1545.1600, -57.205
1545.1800, -56.947
1545.2000, -57.288
1545.2200, -57.440
1545.2400, -57.625
1545.2600, -57.215
1545.2800, -57.326
1545.3000, -57.513
1545.3200, -57.112
1545.3400, -57.261
1545.3600, -57.497
1545.3800, -57.588
1545.4000, -57.180
1545.4200, -57.143
1545.4400, -57.101
1545.4600, -57.466
1545.4800, -57.193
1545.5000, -57.362
1545.5200, -57.423
1545.5400, -57.199
1545.5600, -57.090
1545.5800, -57.080
1545.6000, -57.000
1545.6200, -57.724
1545.6400, -57.041
1545.6600, -56.993
1545.6800, -57.200
1545.7000, -56.697
1545.7200, -56.972
1545.7400, -57.273
1545.7600, -57.445
1545.7800, -56.868
1545.8000, -57.102
1545.8200, -57.471
1545.8400, -57.535
1545.8600, -57.138
1545.8800, -56.947
1545.9000, -57.375
1545.9200, -57.306
1545.9400, -57.156
1545.9600, -57.172
1545.9800, -56.951
1546.0000, -57.355
1546.0200, -57.237
1546.0400, -56.825
1546.0600, -57.389
1546.0800, -57.011
1546.1000, -57.169
1546.1200, -57.246
1546.1400, -56.759
1546.1600, -57.250
1546.1800, -57.166
1546.2000, -57.412
1546.2200, -57.556
1546.2400, -56.986
1546.2600, -57.107
1546.2800, -57.088
1546.3000, -56.920
1546.3200, -56.920
1546.3400, -57.107
1546.3600, -57.533
1546.3800, -57.151
1546.4000, -57.239
1546.4200, -57.154
1546.4400, -57.058
1546.4600, -57.016
1546.4800, -57.276
1546.5000, -57.720
1546.5200, -57.328
1546.5400, -57.177
1546.5600, -57.086
1546.5800, -56.859
1546.6000, -57.249
1546.6200, -57.115
1546.6400, -57.327
1546.6600, -57.716
1546.6800, -57.259
1546.7000, -57.307
1546.7200, -56.853
1546.7400, -57.271
1546.7600, -57.399
1546.7800, -57.290
1546.8000, -57.374
1546.8200, -57.305
1546.8400, -57.080
1546.8600, -57.312
1546.8800, -56.994
1546.9000, -57.202
1546.9200, -57.376
1546.9400, -57.390
1546.9600, -57.082
1546.9800, -57.170
1547.0000, -57.485
1547.0200, -56.669
1547.0400, -57.074
1547.0600, -57.233
1547.0800, -57.056
1547.1000, -57.011
1547.1200, -57.334
1547.1400, -57.279
1547.1600, -56.999
1547.1800, -57.084
1547.2000, -56.983
1547.2200, -56.527
1547.2400, -56.864
1547.2600, -57.034
1547.2800, -57.153
1547.3000, -57.096
1547.3200, -57.222
1547.3400, -57.185
1547.3600, -57.431
1547.3800, -57.308
1547.4000, -56.729
1547.4200, -56.885
1547.4400, -57.034
1547.4600, -57.566
1547.4800, -56.945
1547.5000, -57.134
1547.5200, -57.562
1547.5400, -56.957
1547.5600, -57.133
1547.5800, -56.887
1547.6000, -57.361
1547.6200, -56.661
1547.6400, -56.730
1547.6600, -57.215
1547.6800, -56.821
1547.7000, -57.125
1547.7200, -57.253
1547.7400, -57.081
1547.7600, -56.851
1547.7800, -56.691
1547.8000, -57.250
1547.8200, -57.220
1547.8400, -57.304
1547.8600, -57.320
1547.8800, -57.088
1547.9000, -57.102
1547.9200, -57.306
1547.9400, -56.559
1547.9600, -56.925
1547.9800, -56.816
1548.0000, -56.948
1548.0200, -57.542
1548.0400, -57.008
1548.0600, -56.956
1548.0800, -56.967
1548.1000, -57.268
1548.1200, -57.147
1548.1400, -57.459
1548.1600, -57.224
1548.1800, -57.476
1548.2000, -57.240
1548.2200, -57.362
1548.2400, -57.389
1548.2600, -56.970
1548.2800, -56.876
1548.3000, -57.263
1548.3200, -56.977
1548.3400, -57.317
1548.3600, -56.892
1548.3800, -57.062
1548.4000, -57.219
1548.4200, -57.610
1548.4400, -57.009
1548.4600, -57.333
1548.4800, -56.789
1548.5000, -57.007
1548.5200, -57.331
1548.5400, -57.169
1548.5600, -56.646
1548.5800, -57.046
1548.6000, -57.071
1548.6200, -57.041
1548.6400, -56.738
1548.6600, -56.826
1548.6800, -57.403
1548.7000, -57.184
1548.7200, -56.945
1548.7400, -57.040
1548.7600, -57.117
1548.7800, -57.217
1548.8000, -56.907
1548.8200, -57.066
1548.8400, -57.322
1548.8600, -57.051
1548.8800, -56.884
1548.9000, -57.385
1548.9200, -56.992
1548.9400, -57.259
1548.9600, -56.906
1548.9800, -56.862
1549.0000, -56.764
1549.0200, -56.741
1549.0400, -56.761
1549.0600, -57.045
1549.0800, -57.157
1549.1000, -56.980
1549.1200, -57.031
1549.1400, -57.119
1549.1600, -56.864
1549.1800, -56.823
1549.2000, -56.855
1549.2200, -56.892
1549.2400, -56.911
1549.2600, -57.097
1549.2800, -56.974
1549.3000, -56.926
1549.3200, -56.652
1549.3400, -56.947
1549.3600, -56.793
1549.3800, -56.956
1549.4000, -56.867
1549.4200, -56.780
1549.4400, -57.201
1549.4600, -56.896
1549.4800, -56.558
1549.5000, -54.632
1549.5200, -50.430
1549.5400, -47.597
1549.5600, -47.049
1549.5800, -47.590
1549.6000, -51.205
1549.6200, -55.248
1549.6400, -56.735
1549.6600, -57.079
1549.6800, -56.833
1549.7000, -57.655
1549.7200, -56.693
1549.7400, -56.808
1549.7600, -56.993
1549.7800, -56.903
1549.8000, -56.903
1549.8200, -56.842
1549.8400, -56.802
1549.8600, -57.015
1549.8800, -56.866
1549.9000, -56.991
1549.9200, -57.600
1549.9400, -56.809
1549.9600, -56.937
1549.9800, -56.769
1550.0000, -57.689
1550.0200, -56.871
1550.0400, -56.625
1550.0600, -57.249
1550.0800, -56.717
1550.1000, -57.599
1550.1200, -57.011
1550.1400, -57.380
1550.1600, -57.120
1550.1800, -56.936
1550.2000, -57.235
1550.2200, -57.032
1550.2400, -56.900
1550.2600, -56.611
1550.2800, -56.935
1550.3000, -56.784
1550.3200, -57.111
1550.3400, -56.680
1550.3600, -57.077
1550.3800, -56.985
1550.4000, -57.015
1550.4200, -57.152
1550.4400, -56.974
1550.4600, -57.073
1550.4800, -57.335
1550.5000, -56.989
1550.5200, -57.060
1550.5400, -57.102
1550.5600, -57.200
1550.5800, -56.867
1550.6000, -57.265
1550.6200, -56.960
1550.6400, -57.397
1550.6600, -57.434
1550.6800, -56.985
1550.7000, -56.742
1550.7200, -56.909
1550.7400, -56.874
1550.7600, -56.409
1550.7800, -56.971
1550.8000, -57.254
1550.8200, -56.917
1550.8400, -56.858
1550.8600, -56.747
1550.8800, -56.959
1550.9000, -57.089
1550.9200, -56.904
1550.9400, -56.622
1550.9600, -57.063
1550.9800, -57.231
1551.0000, -56.667
1551.0200, -57.420
1551.0400, -57.002
1551.0600, -57.029
1551.0800, -56.569
1551.1000, -57.005
1551.1200, -56.800
1551.1400, -56.957
1551.1600, -56.891
1551.1800, -57.144
1551.2000, -56.747
1551.2200, -56.789
1551.2400, -56.885
1551.2600, -57.096
1551.2800, -56.907
1551.3000, -56.932
1551.3200, -56.506
1551.3400, -56.736
1551.3600, -56.878
1551.3800, -57.092
1551.4000, -57.073
1551.4200, -56.678
1551.4400, -56.964
1551.4600, -57.271
1551.4800, -56.723
1551.5000, -56.727
1551.5200, -56.794
1551.5400, -57.159
1551.5600, -56.761
1551.5800, -57.034
1551.6000, -56.799
1551.6200, -56.930
1551.6400, -57.063
1551.6600, -57.124
1551.6800, -57.080
1551.7000, -57.046
1551.7200, -56.757
1551.7400, -56.803
1551.7600, -56.877
1551.7800, -56.930
1551.8000, -56.890
1551.8200, -56.507
1551.8400, -56.983
1551.8600, -56.736
1551.8800, -56.965
1551.9000, -56.665
1551.9200, -56.925
1551.9400, -56.925
1551.9600, -57.060
1551.9800, -56.700
1552.0000, -57.241
1552.0200, -57.058
1552.0400, -56.843
1552.0600, -56.999
1552.0800, -56.896
1552.1000, -56.823
1552.1200, -56.682
1552.1400, -56.715
1552.1600, -56.659
1552.1800, -56.722
1552.2000, -56.780
1552.2200, -56.950
1552.2400, -56.474
1552.2600, -56.803
1552.2800, -56.638
1552.3000, -56.637
1552.3200, -56.465
1552.3400, -56.913
1552.3600, -56.607
1552.3800, -57.046
1552.4000, -56.897
1552.4200, -57.402
1552.4400, -57.297
1552.4600, -57.156
1552.4800, -56.985
1552.5000, -57.174
1552.5200, -56.857
1552.5400, -56.625
1552.5600, -56.754
1552.5800, -56.744
1552.6000, -56.816
1552.6200, -56.660
1552.6400, -56.941
1552.6600, -57.278
1552.6800, -56.747
1552.7000, -56.686
1552.7200, -56.845
1552.7400, -57.094
1552.7600, -56.934
1552.7800, -56.813
1552.8000, -56.991
1552.8200, -57.000
1552.8400, -56.694
1552.8600, -57.072
1552.8800, -56.936
1552.9000, -56.723
1552.9200, -56.525
1552.9400, -57.152
1552.9600, -56.395
1552.9800, -56.724
1553.0000, -56.796
1553.0200, -56.800
1553.0400, -57.042
1553.0600, -56.753
1553.0800, -57.005
1553.1000, -56.812
1553.1200, -56.786
1553.1400, -56.805
1553.1600, -57.120
1553.1800, -56.666
1553.2000, -57.167
1553.2200, -56.992
1553.2400, -56.880
1553.2600, -56.794
1553.2800, -56.701
1553.3000, -56.826
1553.3200, -57.060
1553.3400, -56.777
1553.3600, -56.923
1553.3800, -57.034
1553.4000, -56.980
1553.4200, -56.793
1553.4400, -56.932
1553.4600, -57.211
1553.4800, -57.156
1553.5000, -56.438
1553.5200, -56.959
1553.5400, -56.709
1553.5600, -57.020
1553.5800, -56.898
1553.6000, -57.167
1553.6200, -57.122
1553.6400, -56.901
1553.6600, -56.694
1553.6800, -56.700
1553.7000, -56.884
1553.7200, -57.108
1553.7400, -56.676
1553.7600, -56.791
1553.7800, -56.627
1553.8000, -57.024
1553.8200, -56.792
1553.8400, -57.062
1553.8600, -56.745
1553.8800, -56.887
1553.9000, -56.707
1553.9200, -56.557
1553.9400, -57.098
1553.9600, -57.213
1553.9800, -56.841
1554.0000, -56.623
1554.0200, -56.717
1554.0400, -56.395
1554.0600, -56.538
1554.0800, -57.047
1554.1000, -56.892
1554.1200, -56.674
1554.1400, -56.759
1554.1600, -56.846
1554.1800, -56.733
1554.2000, -56.269
1554.2200, -56.889
1554.2400, -56.412
1554.2600, -57.157
1554.2800, -56.436
1554.3000, -56.493
1554.3200, -56.836
1554.3400, -56.195
1554.3600, -56.758
1554.3800, -57.002
1554.4000, -56.620
1554.4200, -56.716
1554.4400, -56.699
1554.4600, -56.720
1554.4800, -56.760
1554.5000, -56.990
1554.5200, -56.937
1554.5400, -56.839
1554.5600, -57.088
1554.5800, -56.658
1554.6000, -56.629
1554.6200, -56.774
1554.6400, -56.104
1554.6600, -56.380
1554.6800, -56.514
1554.7000, -56.701
1554.7200, -56.575
1554.7400, -56.784
1554.7600, -56.805
1554.7800, -56.549
1554.8000, -56.860
1554.8200, -56.900
1554.8400, -57.087
1554.8600, -56.582
1554.8800, -57.071
1554.9000, -57.273
1554.9200, -56.345
1554.9400, -56.956
1554.9600, -56.820
1554.9800, -56.705
1555.0000, -56.685
